year,month,salary_min_aud,salary_max_aud,salary_median_aud,number_of_openings,demand_index,remote_availability,salary_range_aud,salary_variability,salary_bracket,salary_log_median,quarter,month_name,is_high_demand,openings_level,experience_numeric,remote_flag,metro_city,cost_region,city_salary_adjusted_index,job_market_pressure,competitiveness_score,seasonal_hiring_score,job_title_encoded,industry_encoded,city_encoded,region_encoded,education_requirement_encoded,job_type_encoded,skills_required_encoded,hiring_trend_encoded,season_encoded
2025,7,65277,100313,82795,13,60,Yes,35036,0.4231656500945327,Medium,11.32413503002768,3,Jul,1,Medium,2,1,0,Low,74515.5,0.2131147540983606,53.57377049180328,3,1,0,11,3,3,2,12,1,3
2025,8,45035,104255,74645,21,63,Yes,59220,0.7933552146722038,Medium,11.220512218142543,3,Aug,1,High,2,1,1,Low,67180.5,0.328125,55.14375,3,9,7,0,4,0,2,7,2,3
2025,10,62301,129025,95663,31,73,Yes,66724,0.6974901476987185,Medium,11.468597331120684,4,Oct,1,High,2,1,1,High,119578.75,0.4189189189189189,60.96216216216216,4,13,3,12,1,1,1,14,2,1
2025,1,55247,86305,70776,59,90,Yes,31058,0.4388210692828244,Medium,11.167289368146712,1,Jan,1,High,1,1,1,Medium,77853.6,0.6483516483516484,65.7032967032967,1,7,9,3,0,0,0,11,2,2
2025,9,40467,66287,53377,61,93,Yes,25820,0.4837289469156429,Low,10.885153955040415,3,Sep,1,High,1,1,0,Low,48039.3,0.648936170212766,67.50212765957447,4,11,10,6,3,0,0,13,2,1
2025,2,70318,112778,91548,11,73,No,42460,0.4638004107084393,Medium,11.4246296270501,1,Feb,1,Medium,2,0,0,Low,82393.2,0.1486486486486486,53.5027027027027,1,11,10,4,2,2,2,13,2,2
2025,7,58625,136341,97483,48,76,No,77716,0.7972261830186061,Medium,11.487443540955535,3,Jul,1,High,1,0,1,Medium,107231.3,0.6233766233766234,49.35324675324676,3,5,8,1,3,0,1,0,2,3
2025,10,55517,72905,64211,30,73,Yes,17388,0.270794723641264,Low,11.069945388099304,4,Oct,1,High,1,1,0,Low,57789.9,0.4054054054054054,55.98918918918918,4,8,4,14,1,3,1,2,2,1
2025,5,50950,89532,70241,12,50,No,38582,0.5492803348393491,Medium,11.159701701707728,2,May,0,Medium,1,0,0,Low,63216.9,0.2352941176470588,34.529411764705884,2,14,2,9,1,0,0,5,1,0
2025,12,65699,127075,96387,38,71,No,61376,0.636766368902064,Medium,11.476136991522392,4,Dec,1,High,2,0,0,Low,86748.3,0.5277777777777778,51.54444444444445,1,1,0,13,3,0,0,12,2,2
2025,6,80026,149772,114899,22,70,Yes,69746,0.6070200784984463,Medium,11.651817463836847,2,Jun,1,High,2,1,1,Medium,126388.9,0.3098591549295774,59.38028169014085,3,11,10,10,7,0,2,13,2,3
2025,12,42753,94809,68781,33,56,Yes,52056,0.7568369171608899,Low,11.138697361783906,4,Dec,0,High,1,1,1,Low,61902.9,0.5789473684210527,45.4421052631579,1,8,4,0,4,0,2,2,1,2
2025,2,83017,106585,94801,23,89,No,23568,0.2486049725187645,Medium,11.459545785066986,1,Feb,1,High,2,0,0,Low,85320.90000000001,0.2555555555555555,62.888888888888886,1,7,9,7,5,1,0,11,2,2
2025,7,48473,79255,63864,37,92,Yes,30782,0.4819929850857761,Low,11.064526759476877,3,Jul,1,High,2,1,0,Low,57477.6,0.3978494623655914,72.4043010752688,3,3,11,6,3,1,1,3,2,3
2025,6,53277,111465,82371,35,76,Yes,58188,0.706413664994884,Medium,11.31900085232524,2,Jun,1,High,1,1,0,Low,74133.90000000001,0.4545454545454545,57.690909090909095,3,12,8,14,1,2,0,8,2,3
2025,1,49394,102420,75907,48,81,No,53026,0.6985653496950405,Medium,11.237277359673868,1,Jan,1,High,1,0,0,Low,68316.3,0.5853658536585366,52.42926829268293,1,14,2,2,3,3,0,5,2,2
2025,9,61955,111757,86856,31,48,No,49802,0.5733858340175304,Medium,11.372018367154796,3,Sep,0,High,1,0,1,Low,78170.40000000001,0.6326530612244898,32.53469387755102,4,10,8,0,4,0,2,10,1,1
2025,6,61632,102048,81840,29,56,No,40416,0.4938416422227048,Medium,11.312533619514689,2,Jun,0,High,1,0,1,High,102300.0,0.5087719298245614,37.58245614035088,3,7,9,8,6,0,2,11,1,3
2025,2,63546,92876,78211,38,83,Yes,29330,0.3750111876798019,Medium,11.267178367446164,1,Feb,1,High,1,1,1,High,97763.75,0.4523809523809524,61.89523809523809,1,6,6,8,6,0,2,6,2,2
2025,2,67545,142365,104955,31,72,No,74820,0.7128769472563206,Medium,11.561296493695624,1,Feb,1,High,2,0,1,Medium,115450.5,0.4246575342465753,52.35068493150685,1,14,2,1,3,0,2,5,2,2
2025,2,44188,84212,64200,32,68,Yes,40024,0.6234267912675479,Low,11.06977406588073,1,Feb,1,High,1,1,0,Low,57780.0,0.463768115942029,52.87246376811594,1,6,6,11,3,3,0,6,2,2
2025,11,67681,133025,100353,12,62,No,65344,0.6511414706022627,Medium,11.516459213918369,4,Nov,1,Medium,3,0,0,Low,90317.7,0.1904761904761904,51.819047619047616,4,13,3,2,3,3,0,14,2,1
2025,8,68941,113615,91278,46,72,No,44674,0.489427901570045,Medium,11.42167602917358,3,Aug,1,High,1,0,0,Low,82150.2,0.6301369863013698,46.939726027397256,3,10,8,11,3,3,2,10,2,3
2025,3,78152,120228,99190,23,88,No,42076,0.4241959874944632,Medium,11.504802563350678,1,Mar,1,High,2,0,0,Low,89271.0,0.2584269662921348,62.28314606741573,2,7,9,14,1,1,0,11,2,0
2025,12,84979,155677,120328,16,71,Yes,70698,0.5875440462686362,Medium,11.69798493691816,4,Dec,1,Medium,2,1,0,Low,108295.2,0.2222222222222222,60.15555555555556,1,5,8,7,5,0,1,0,2,2
2025,7,37028,82996,60012,40,57,No,45968,0.7659801372931083,Low,11.00231648440207,3,Jul,0,High,1,0,1,Low,54010.8,0.6896551724137931,37.82068965517241,3,6,6,0,4,1,1,6,1,3
2025,1,49625,100043,74834,41,92,No,50418,0.6737311916953026,Medium,11.223040968963248,1,Jan,1,High,1,0,1,Medium,82317.40000000001,0.4408602150537634,59.31827956989247,1,9,7,3,0,0,0,7,2,2
2025,3,48100,108860,78480,48,88,No,60760,0.7742099897964551,Medium,11.270611836257965,1,Mar,1,High,1,0,0,Low,70632.0,0.5393258426966292,56.721348314606736,2,8,4,2,3,0,1,2,2,0
2025,10,58564,113460,86012,22,75,Yes,54896,0.6382365251286073,Medium,11.3622537266024,4,Oct,1,High,2,1,0,Low,77410.8,0.2894736842105263,62.42105263157895,4,7,9,4,2,0,0,11,2,1
2025,4,52044,79550,65797,54,95,Yes,27506,0.4180433758314507,Low,11.09434472171469,2,Apr,1,High,2,1,0,Low,59217.3,0.5625,73.875,2,3,11,2,3,1,2,3,2,0
2025,1,67069,118315,92692,24,63,No,51246,0.5528632460131094,Medium,11.437048236297132,1,Jan,1,High,2,0,0,Low,83422.8,0.375,47.05,1,14,2,14,1,0,1,5,2,2
2025,3,76621,115389,96005,17,60,No,38768,0.403812301438427,Medium,11.47216596849693,1,Mar,1,Medium,2,0,1,Medium,105605.5,0.2786885245901639,45.44262295081968,2,14,2,3,0,3,1,5,1,0
2025,6,63928,139250,101589,47,68,No,75322,0.7414385415670847,Medium,11.52870038408559,2,Jun,1,High,1,0,1,Medium,111747.9,0.6811594202898551,44.437681159420286,3,5,8,3,0,2,1,0,2,3
2025,4,50738,100890,75814,58,80,Yes,50152,0.6615137045840939,Medium,11.23605144123504,2,Apr,1,High,2,1,1,Medium,83395.40000000001,0.7160493827160493,64.5679012345679,2,3,11,3,0,2,1,3,2,0
2025,2,80491,102819,91655,41,87,Yes,22328,0.2436091866210942,Medium,11.42579771757346,1,Feb,1,High,1,1,0,Low,82489.5,0.4659090909090909,64.2681818181818,1,5,8,7,5,0,1,0,2,2
2025,8,78620,108664,93642,44,75,Yes,30044,0.3208389397885475,Medium,11.447244958682427,3,Aug,1,High,1,1,0,Low,84277.8,0.5789473684210527,56.8421052631579,3,5,8,13,3,0,2,0,2,3
2025,4,59888,123828,91858,39,88,Yes,63940,0.6960743756592124,Medium,11.42801007168946,2,Apr,1,High,2,1,1,High,114822.5,0.4382022471910112,69.92359550561797,2,13,3,12,1,0,0,14,2,0
2025,7,66899,133263,100081,39,67,Yes,66364,0.6631028866551784,Medium,11.513745128953904,3,Jul,1,High,2,1,0,Low,90072.9,0.5735294117647058,57.05294117647058,3,6,6,2,3,2,1,6,2,3
2025,2,49984,96228,73106,37,89,Yes,46244,0.6325609389019703,Medium,11.199679400387172,1,Feb,1,High,2,1,0,Low,65795.40000000001,0.4111111111111111,70.57777777777778,1,0,5,9,1,0,2,4,2,2
2025,12,76096,134584,105340,28,75,No,58488,0.5552306815971594,Medium,11.56495798606238,4,Dec,1,High,2,0,1,High,131675.0,0.3684210526315789,54.26315789473684,1,14,2,8,6,0,1,5,2,2
2025,10,62126,121732,91929,35,95,No,59606,0.648391693582565,Medium,11.4287826968578,4,Oct,1,High,2,0,0,Low,82736.1,0.3645833333333333,66.27083333333333,4,11,10,13,3,0,0,13,2,1
2025,9,60027,115389,87708,29,95,Yes,55362,0.6312080995960323,Medium,11.381779795671903,3,Sep,1,High,2,1,0,Low,78937.2,0.3020833333333333,74.39583333333333,4,11,10,6,3,0,0,13,2,1
2025,1,39954,61626,50790,19,57,No,21672,0.4266981689224907,Low,10.835474452516609,1,Jan,0,Medium,1,0,0,Low,45711.0,0.3275862068965517,38.54482758620689,1,13,3,4,2,0,0,14,1,2
2025,7,56345,115231,85788,34,71,No,58886,0.6864130181297337,Medium,11.359646072128868,3,Jul,1,High,1,0,0,Low,77209.2,0.4722222222222222,46.65555555555556,3,5,8,5,6,0,0,0,2,3
2025,4,70095,93745,81920,22,44,No,23650,0.2886962890589759,Medium,11.313510647230078,2,Apr,0,High,1,0,1,High,102400.0,0.4888888888888889,30.42222222222222,2,1,0,8,6,2,2,12,1,0
2025,11,35000,58529,43084,19,50,No,23529,0.5461192089744192,Low,10.670930187673866,4,Nov,0,Medium,1,0,0,Low,38775.6,0.3725490196078431,34.25490196078432,4,3,11,7,5,0,0,3,1,1
2025,1,51137,79821,65479,31,71,No,28684,0.4380641121514063,Low,11.089500031485072,1,Jan,1,High,1,0,0,Low,58931.1,0.4305555555555556,46.73888888888889,1,8,4,13,3,1,2,2,2,2
2025,3,69279,104077,86678,17,55,Yes,34798,0.4014628856180177,Medium,11.369966918897084,1,Mar,0,Medium,1,1,1,High,108347.5,0.3035714285714285,45.392857142857146,2,6,6,12,1,0,1,6,1,0
2025,9,45623,71691,58657,16,61,Yes,26068,0.4444141364126291,Low,10.979479247166704,3,Sep,1,Medium,1,1,1,Medium,64522.7,0.2580645161290322,49.08387096774194,4,0,5,1,3,2,2,4,2,1
2025,10,35000,70683,52640,28,77,Yes,35683,0.6778685410205572,Low,10.871250562779244,4,Oct,1,High,1,1,1,Medium,57904.00000000001,0.358974358974359,58.48205128205128,4,3,11,10,7,0,2,3,2,1
2025,11,66304,109336,87820,12,67,No,43032,0.4900022773799818,Medium,11.383055930978683,4,Nov,1,Medium,2,0,1,Medium,96602.0,0.1764705882352941,49.84705882352941,4,8,4,3,0,3,2,2,2,1
2025,3,51118,82512,66815,25,73,Yes,31394,0.4698645513661623,Low,11.109697851802256,1,Mar,1,High,1,1,0,Low,60133.5,0.3378378378378378,56.12432432432432,2,0,5,11,3,3,2,4,2,0
2025,3,45963,88577,67270,20,50,No,42614,0.6334770328432664,Low,11.11648451637668,1,Mar,0,Medium,1,0,0,Low,60543.0,0.392156862745098,34.21568627450981,2,1,0,4,2,1,2,12,1,0
2025,3,40509,82147,61328,28,65,Yes,41638,0.6789394729865813,Low,11.024008093253116,1,Mar,1,High,1,1,0,Low,55195.2,0.4242424242424242,51.15151515151515,2,11,10,11,3,0,1,13,2,0
2025,3,53560,111592,82576,22,81,Yes,58032,0.7027707808479127,Medium,11.321486470371372,1,Mar,1,High,1,1,0,Low,74318.40000000001,0.2682926829268293,61.06341463414634,2,12,8,6,3,2,1,8,2,0
2025,5,90436,129184,109810,28,67,Yes,38748,0.3528640378804037,Medium,11.606515985189032,2,May,1,High,2,1,1,Medium,120791.0,0.4117647058823529,57.37647058823529,2,6,6,3,0,0,1,6,2,0
2025,1,57415,89931,73673,21,64,No,32516,0.4413557205429214,Medium,11.207405234388569,1,Jan,1,High,1,0,1,High,92091.25,0.3230769230769231,42.75384615384616,1,11,10,12,1,1,0,13,2,2
2025,1,45884,82220,64052,36,80,Yes,36336,0.5672890776155735,Low,11.06746614463549,1,Jan,1,High,1,1,0,Low,57646.8,0.4444444444444444,60.11111111111112,1,1,0,2,3,0,1,12,2,2
2025,7,70214,151240,110727,3,48,Yes,81026,0.731763707128959,Medium,11.614832022576538,3,Jul,0,Low,2,1,0,Low,99654.3,0.0612244897959183,46.67755102040816,3,12,8,9,1,1,0,8,1,3
2025,10,39531,85195,62363,39,67,No,45664,0.7322290460572418,Low,11.040743464796442,4,Oct,1,High,1,0,0,Low,56126.7,0.5735294117647058,44.05294117647058,4,1,0,9,1,3,1,12,2,1
2025,9,69883,126113,97998,41,85,Yes,56230,0.5737872201414949,Medium,11.492712553519016,3,Sep,1,High,1,1,1,Medium,107797.8,0.4767441860465116,63.04651162790697,4,10,8,1,3,1,2,10,2,1
2025,8,49314,113436,81375,9,64,No,64122,0.7879815668105933,Medium,11.306835668221844,3,Aug,1,Medium,2,0,0,Low,73237.5,0.1384615384615384,48.12307692307692,3,2,1,11,3,3,0,1,2,3
2025,3,67274,112314,89794,14,95,Yes,45040,0.5015925340167318,Medium,11.405284573452835,1,Mar,1,Medium,2,1,0,Low,80814.6,0.1458333333333333,74.70833333333333,2,11,10,5,6,0,2,13,2,0
2025,6,55329,117685,86507,18,80,Yes,62356,0.7208202804314008,Medium,11.367992174192578,2,Jun,1,Medium,2,1,0,Low,77856.3,0.2222222222222222,65.55555555555556,3,6,6,5,6,0,2,6,2,3
2025,9,48612,86120,67366,40,80,No,37508,0.5567793842508568,Low,11.117910562756885,3,Sep,1,High,2,0,0,Low,60629.4,0.4938271604938271,57.01234567901235,4,0,5,4,2,0,1,4,2,1
2025,4,72727,98979,85853,31,63,No,26252,0.3057784818200205,Medium,11.36040345813479,2,Apr,1,High,1,0,1,High,107316.25,0.484375,41.83125,2,7,9,8,6,2,2,11,2,0
2025,2,71858,117954,94906,20,71,No,46096,0.4857016416192264,Medium,11.46065274373233,1,Feb,1,Medium,2,0,0,Low,85415.40000000001,0.2777777777777778,52.04444444444445,1,1,0,7,5,0,0,12,2,2
2025,10,69366,129116,99241,53,88,Yes,59750,0.6020697090859416,Medium,11.50531659076671,4,Oct,1,High,1,1,1,Medium,109165.1,0.5955056179775281,64.60898876404494,4,4,8,10,7,3,1,9,2,1
2025,5,41548,70834,56191,37,88,Yes,29286,0.5211866668946773,Low,10.936529676994788,2,May,1,High,1,1,0,Low,50571.9,0.4157303370786517,64.9685393258427,2,0,5,13,3,0,2,4,2,0
2025,5,38508,79138,58823,9,75,Yes,40630,0.6907162164342058,Low,10.982305213876058,2,May,1,Medium,1,1,0,Low,52940.7,0.1184210526315789,57.76315789473684,2,11,10,13,3,2,0,13,2,0
2025,11,61624,116030,88827,33,72,No,54406,0.6124939489050346,Medium,11.39445719459415,4,Nov,1,High,2,0,0,Low,79944.3,0.4520547945205479,52.2958904109589,4,6,6,9,1,4,2,6,2,1
2025,10,64008,119322,91665,40,93,Yes,55314,0.6034364261102555,Medium,11.42590681522688,4,Oct,1,High,2,1,1,Low,82498.5,0.425531914893617,72.94893617021276,4,2,1,0,4,1,1,1,2,1
2025,6,57959,76167,67063,22,50,No,18208,0.2715058974356724,Low,11.113402666317691,2,Jun,0,High,1,0,1,Medium,73769.3,0.4313725490196078,34.13725490196079,3,13,3,3,0,0,2,14,1,3
2025,3,75170,104576,89873,32,73,No,29406,0.3271950418888076,Medium,11.406163968396774,1,Mar,1,High,2,0,0,Low,80885.7,0.4324324324324324,52.935135135135134,2,6,6,13,3,0,1,6,2,0
2025,12,63515,122271,92893,10,63,No,58756,0.6325126758675841,Medium,11.439214337140305,4,Dec,1,Medium,2,0,0,Low,83603.7,0.15625,47.4875,1,2,1,4,2,0,0,1,2,2
2025,11,51467,89697,70582,35,71,Yes,38230,0.5416395114825078,Medium,11.164544601284865,4,Nov,1,High,1,1,0,Low,63523.8,0.4861111111111111,54.62777777777778,4,12,8,4,2,0,1,8,2,1
2025,3,74936,109428,92182,39,68,Yes,34492,0.3741728320021895,Medium,11.431531010765532,1,Mar,1,High,1,1,1,Medium,101400.2,0.5652173913043478,52.6695652173913,2,12,8,1,3,0,2,8,2,0
2025,4,64058,135944,100001,24,38,No,71886,0.7188528114646969,Medium,11.512945464770231,2,Apr,0,High,2,0,0,Low,90000.90000000001,0.6153846153846154,31.569230769230767,2,7,9,2,3,1,2,11,0,0
2025,2,79851,104671,92261,22,67,No,24820,0.2690194123164824,Medium,11.432387634743748,1,Feb,1,High,2,0,1,Low,83034.90000000001,0.3235294117647059,49.55294117647058,1,1,0,0,4,0,2,12,2,2
2025,9,51378,117138,84258,11,72,Yes,65760,0.7804600156569055,Medium,11.341650667435047,3,Sep,1,Medium,2,1,1,Medium,92683.8,0.1506849315068493,60.8986301369863,4,2,1,3,0,0,0,1,2,1
2025,9,62177,119247,90712,28,63,No,57070,0.629133962423614,Medium,11.415455955490728,3,Sep,1,High,1,0,0,Low,81640.8,0.4375,41.925,4,10,8,5,6,1,1,10,2,1
2025,11,72228,134354,103291,57,75,No,62126,0.6014657617740029,Medium,11.545315207771878,4,Nov,1,High,1,0,1,Medium,113620.1,0.75,48.5,4,5,8,3,0,0,2,0,2,1
2025,5,53578,99294,76436,40,90,Yes,45716,0.5980951384086283,Medium,11.244222151116228,2,May,1,High,1,1,0,Low,68792.40000000001,0.4395604395604395,66.12087912087912,2,4,8,4,2,1,0,9,2,0
2025,7,63679,92445,78062,34,76,No,28766,0.3685019599758077,Medium,11.26527147197152,3,Jul,1,High,1,0,1,High,97577.5,0.4415584415584415,49.71688311688312,3,7,9,12,1,0,2,11,2,3
2025,2,72885,156453,114669,26,77,No,83568,0.7287758679265646,Medium,11.64981371703235,1,Feb,1,High,2,0,0,Low,103202.1,0.3333333333333333,55.53333333333333,1,4,8,9,1,0,2,9,2,2
2025,5,84198,151562,117880,9,45,Yes,67364,0.5714625042367538,Medium,11.677430920018908,2,May,0,Medium,3,1,0,Low,106092.0,0.1956521739130435,49.60869565217392,2,0,5,2,3,0,0,4,1,0
2025,5,68384,152986,110685,5,53,Yes,84602,0.7643492794799264,Medium,11.614452642767638,2,May,0,Low,1,1,0,Low,99616.5,0.0925925925925925,44.614814814814814,2,10,8,7,5,0,2,10,1,0
2025,7,76208,107170,91689,38,84,Yes,30962,0.3376850003780423,Medium,11.426168601043946,3,Jul,1,High,1,1,0,Low,82520.1,0.4470588235294118,62.50588235294118,3,5,8,11,3,1,2,0,2,3
2025,4,46866,75950,61408,29,45,No,29084,0.4736190724258465,Low,11.025311683198025,2,Apr,0,High,1,0,0,Low,55267.2,0.6304347826086957,30.73913043478261,2,0,5,2,3,0,2,4,1,0
2025,4,77946,121294,99620,9,43,No,43348,0.4351335073234779,Medium,11.509128264721843,2,Apr,0,Medium,3,0,1,High,124525.0,0.2045454545454545,40.39090909090909,2,3,11,12,1,1,1,3,1,0
2025,12,76849,135615,106232,15,56,No,58766,0.5531854808291928,Medium,11.573390073985298,4,Dec,0,Medium,2,0,1,Medium,116855.2,0.2631578947368421,43.07368421052632,1,1,0,3,0,0,2,12,1,2
2025,10,57705,91577,74641,7,76,No,33872,0.453798850491636,Medium,11.220458630446268,4,Oct,1,Medium,2,0,1,Medium,82105.1,0.0909090909090909,55.41818181818182,4,3,11,1,3,0,2,3,2,1
2025,9,51345,100191,75768,12,55,No,48846,0.6446784922309593,Medium,11.235444517002772,3,Sep,0,Medium,1,0,1,High,94710.0,0.2142857142857142,37.57142857142857,4,14,2,12,1,0,2,5,1,1
2025,9,70789,101239,86014,28,56,Yes,30450,0.3540121375548863,Medium,11.362276978631138,3,Sep,0,High,2,1,1,Medium,94615.4,0.4912280701754385,50.617543859649125,4,0,5,3,0,1,1,4,1,1
2025,12,71658,153250,112454,9,84,Yes,81592,0.725558895186249,Medium,11.630308420605273,4,Dec,1,Medium,3,1,0,Low,101208.6,0.1058823529411764,73.18823529411765,1,0,5,9,1,3,2,4,2,2
2025,1,57360,88686,73023,30,86,No,31326,0.4289881270225958,Medium,11.198543433221747,1,Jan,1,High,2,0,1,Low,65720.7,0.3448275862068966,60.91034482758621,1,13,3,0,4,0,0,14,2,2
2025,9,45710,93196,69453,26,50,No,47486,0.6837141664048535,Low,11.148419941916307,3,Sep,0,High,2,0,0,Low,62507.7,0.5098039215686274,38.98039215686275,4,13,3,11,3,3,0,14,1,1
2025,12,44242,95182,69712,27,88,Yes,50940,0.7307206793560547,Low,11.152142092986953,4,Dec,1,High,1,1,0,Low,62740.8,0.3033707865168539,65.1932584269663,1,14,2,5,6,0,0,5,2,2
2025,4,59364,121494,90429,15,48,No,62130,0.6870583551660745,Medium,11.412331349734526,2,Apr,0,Medium,2,0,0,Low,81386.1,0.3061224489795918,38.18775510204081,2,2,1,13,3,0,2,1,1,0
2025,4,35000,73549,54151,38,59,Yes,38549,0.7118797436665643,Low,10.899550186188444,2,Apr,0,High,1,1,0,Low,48735.9,0.6333333333333333,47.13333333333333,2,13,3,4,2,0,1,14,1,0
2025,11,39786,77210,58498,23,63,Yes,37424,0.6397483674546182,Low,10.97676493905675,4,Nov,1,High,1,1,0,Low,52648.2,0.359375,50.08125,4,13,3,7,5,3,2,14,2,1
2025,4,54525,75157,64841,26,49,No,20632,0.3181937354402586,Low,11.07970882053122,2,Apr,0,High,1,0,0,Low,58356.9,0.52,33.36,2,9,7,2,3,0,0,7,1,0
2025,8,54384,93178,73781,20,75,No,38794,0.5257993250223527,Medium,11.2088700784005,3,Aug,1,Medium,2,0,0,Low,66402.90000000001,0.2631578947368421,54.47368421052632,3,0,5,5,6,0,0,4,2,3
2025,6,62925,82711,72818,62,78,No,19786,0.2717185311286809,Medium,11.195732189144058,2,Jun,1,High,1,0,0,Low,65536.2,0.7848101265822784,50.23037974683544,3,12,8,5,6,0,1,8,2,3
2025,11,59706,134360,97033,37,89,Yes,74654,0.7693671225173976,Medium,11.482816711533244,4,Nov,1,High,2,1,0,Low,87329.7,0.4111111111111111,70.57777777777778,4,6,6,6,3,0,1,6,2,1
2025,9,38769,87115,62942,49,76,No,48346,0.768103968720916,Low,11.04998483392481,3,Sep,1,High,1,0,0,Low,56647.8,0.6363636363636364,49.32727272727273,4,1,0,14,1,0,0,12,2,1
2025,3,49110,86766,67938,37,72,No,37656,0.5542700697613373,Low,11.12636552273666,1,Mar,1,High,1,0,0,Low,61144.2,0.5068493150684932,47.18630136986301,2,4,8,11,3,0,2,9,2,0
2025,6,50357,92087,71222,39,68,No,41730,0.5859144646234884,Medium,11.173571078943777,2,Jun,1,High,1,0,1,Low,64099.8,0.5652173913043478,44.6695652173913,3,2,1,0,4,0,1,1,2,3
2025,7,62006,116190,89098,37,86,Yes,54184,0.6081393521671852,Medium,11.397503390051362,3,Jul,1,High,1,1,0,Low,80188.2,0.425287356321839,63.74942528735632,3,5,8,11,3,2,0,0,2,3
2025,10,62179,97975,80077,19,56,No,35796,0.4470197434913019,Medium,11.290756438652243,4,Oct,0,Medium,2,0,0,Low,72069.3,0.3333333333333333,42.93333333333334,4,0,5,11,3,1,2,4,1,1
2025,5,44219,84207,64213,46,74,Yes,39988,0.6227399436154246,Low,11.069976534440393,2,May,1,High,1,1,0,Low,57791.7,0.6133333333333333,56.17333333333333,2,9,7,9,1,0,1,7,2,0
2025,2,72443,140059,106251,18,69,Yes,67616,0.6363798928891363,Medium,11.573568910138912,1,Feb,1,Medium,2,1,0,Low,95625.9,0.2571428571428571,58.885714285714286,1,1,0,14,1,2,2,12,2,2
2025,6,78753,106571,92662,40,90,Yes,27818,0.3002093630582093,Medium,11.436724534876491,2,Jun,1,High,2,1,0,Low,83395.8,0.4395604395604395,71.12087912087912,3,9,7,2,3,3,2,7,2,3
2025,5,68090,119352,93721,46,94,Yes,51262,0.5469638608151113,Medium,11.448088232556218,2,May,1,High,1,1,0,Low,84348.90000000001,0.4842105263157895,68.43157894736842,2,5,8,13,3,0,2,0,2,0
2025,5,46255,71115,58685,51,80,No,24860,0.4236176194866896,Low,10.979956476518549,2,May,1,High,1,0,1,Low,52816.5,0.6296296296296297,51.74074074074074,2,2,1,0,4,2,2,1,2,0
2025,2,40524,69916,55220,36,79,Yes,29392,0.5322709163250222,Low,10.91909859470083,1,Feb,1,High,1,1,0,Low,49698.0,0.45,59.5,1,1,0,4,2,0,0,12,2,2
2025,10,81093,103773,92433,6,56,Yes,22680,0.2453669144110289,Medium,11.434250155315087,4,Oct,0,Medium,3,1,0,Low,83189.7,0.1052631578947368,56.38947368421053,4,13,3,5,6,3,0,14,1,1
2025,2,43607,66029,54818,31,72,Yes,22422,0.4090262322520153,Low,10.911792128172705,1,Feb,1,High,2,1,0,Low,49336.2,0.4246575342465753,60.35068493150685,1,3,11,2,3,3,2,3,2,2
2025,8,50414,85220,67817,29,43,No,34806,0.5132341448233743,Low,11.124582925418784,3,Aug,0,High,1,0,0,Low,61035.3,0.6590909090909091,29.481818181818184,3,14,2,14,1,3,2,5,1,3
2025,7,65559,105085,85322,9,50,No,39526,0.4632568387934735,Medium,11.354199333711149,3,Jul,0,Medium,2,0,0,Low,76789.8,0.1764705882352941,39.64705882352941,3,6,6,9,1,0,2,6,1,3
2025,2,50299,110275,80287,64,93,Yes,59976,0.7470200655056608,Medium,11.293375449166149,1,Feb,1,High,1,1,1,High,100358.75,0.6808510638297872,67.43829787234043,1,6,6,8,6,3,1,6,2,2
2025,4,61924,132282,97103,14,48,Yes,70358,0.7245708165481544,Medium,11.483537848075636,2,Apr,0,Medium,2,1,0,Low,87392.7,0.2857142857142857,46.22857142857143,2,11,10,14,1,3,2,13,1,0
2025,12,73761,104403,89082,24,93,No,30642,0.3439752138440541,Medium,11.397323798397402,4,Dec,1,High,2,0,0,Low,80173.8,0.2553191489361702,65.28936170212765,1,2,1,14,1,3,0,1,2,2
2025,7,85716,142656,114186,13,75,Yes,56940,0.4986600809162361,Medium,11.645592734347776,3,Jul,1,Medium,3,1,0,Low,102767.4,0.1710526315789473,67.65789473684211,3,1,0,13,3,0,1,12,2,3
2025,12,35000,65255,47498,25,44,No,30255,0.6369741883734689,Low,10.768463937169544,4,Dec,0,High,1,0,0,Low,42748.2,0.5555555555555556,30.288888888888888,1,3,11,7,5,0,2,3,1,2
2025,1,79680,112918,96299,6,44,No,33238,0.3451541552835943,Medium,11.475223597786217,1,Jan,0,Medium,3,0,0,Low,86669.1,0.1333333333333333,41.13333333333333,1,9,7,14,1,0,1,7,1,2
2025,5,69049,117855,93452,49,70,Yes,48806,0.5222574155660419,Medium,11.44521391509716,2,May,1,High,2,1,0,Low,84106.8,0.6901408450704225,58.61971830985915,2,2,1,7,5,0,1,1,2,0
2025,6,45708,85740,65724,9,56,No,40032,0.6090925689153264,Low,11.09323464959808,2,Jun,0,Medium,1,0,1,Low,59151.6,0.1578947368421052,38.28421052631579,3,9,7,0,4,3,0,7,1,3
2025,1,81679,116959,99319,20,63,No,35280,0.355219041670222,Medium,11.506102239622102,1,Jan,1,Medium,2,0,0,Low,89387.1,0.3125,47.175,1,11,10,6,3,2,2,13,2,2
